date,text
2020-05-09 06:35:16+00:00,we couldnt celebrate without the schuman declaration an exclusive for this special th anniversary the typed manuscript with corrections made by robert schuman himself 
2020-05-09 06:00:00+00:00,today is it marks the th anniversary of the schuman declaration a starting point towards the eu as we know it today only through unity and solidarity are we able to maintain the european project together we are stronger 
2020-05-08 16:31:58+00:00,we invite eu countries to extend the temporary restriction on non essential travel to the eu until june the situation worldwide remains very fragile prolonging travel restriction is necessary to continue reducing the spread of more 
2020-05-08 14:12:03+00:00, our solidarity is a power that can support the frontline fighters of the coronavirus social media influencer mamoun al herimi joins the coronavirus 
2020-05-08 12:30:45+00:00,this is solidarity in action this is what europe is all about we are we are read their full stories here 
2020-05-08 12:27:19+00:00,we have taken action to ensure goods can still reach europeans fred is one of the thousands of hauliers across europe whose hard work is keeping our shops stocked and medical equipment in circulation 
2020-05-08 12:20:38+00:00,we are making sure all the eu s regions are well served by emergency services during the crisis eu funds are helping deliver ambulances and other vital equipment to hospitals so that doctors can fight the coronavirus pandemic 
2020-05-08 12:00:48+00:00,we stepped in when awa found herself stranded in senegal and the decision was made to close european airspace the eu has helped to get her and some  europeans back home safely 
2020-05-08 11:54:17+00:00,we are stepping up to answer all your consumer questions related to european consumer centres are warning consumers about fraudulent medicines fake protective masks and other coronavirus scams 
2020-05-08 11:49:21+00:00,european farmers are supported by the eu during the pandemic thanks to our action young farmers like jannes can access state aid and finance so they can keep running their businesses and put food on our tables 
2020-05-08 11:44:35+00:00,europe s best scientific minds are coming together to fight prof marion koopmans s eu funded research translates the virus genetic data so we can fight it with rapid tests and understand its spread 
